tx_hash,tx_from,tx_to,protocol,protocol_version,src_token_symbol,dst_token_symbol,src_token_amount,dst_token_amount,src_token_decimals,dst_token_decimals,amount_usd,tokens,transfers
0x77186253fea449869be01db4a76c62dcfc89d03ed4c03dfa0141b263c7b72b0b,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,USDT,200000000000000000000,694077844783,18,6,694690.0214420987,2,4
0x54c898df95cb8c73832778f231f869f7f8ad6fe474ab9cdcfbdb00d93caf1542,0xf0cf6b2af598c1f2909e148cbc5f5cc7c27b878b,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDT,ETH,694043826428,201860832321128206055,6,18,693868.2333399137,4,8
0x5052e9850f292330be794d65418763940eb9bbd73c4626db837cf62f68289595,0x56d64be4dffd1fb39ef612b4b06bd495887bc291,0x3c11f6265ddec22f4d049dde480615735f451646,AR,5,USDT,WETH,692103885280,250193846043623988888,6,18,693193.2567954307,4,19
0xb4d1ee3f7e0ab34d8198e9654ea3027e956e49fe6de343453d47b033516b3674,0xf50fa91cd7f63c94b4308e50676d2e9247cbb8a4,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,swETH,300000000000000000000,286309392830111457640,18,18,692121.0,3,13
0xb9efd737bef7a4d6d5f54588c3905f4ee6b0fbc90d9969df74aa27ffd4de916e,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,USDC,204750000000000000000,690151336995,18,6,692085.7125,2,4
0x02b26fb20800dea9a6196f997445d66996530fd3a833c6eaabfeeec08062cd30,0xa3196049f8e265dbef3b7f6040bd9b4044ccb72b,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,199800000000000000000,199800000000000000000,18,18,691703.6039999999,2,5
0x46b79f634a76b4b988dbb4f892094732f7c205ae1c89b8132504b84dd2df3ec6,0x2b40fe0496d15db07cee4c2d5a6b1ba99c873b88,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDe,690000000000,688384667493317428075600,6,18,690195.96,3,7
0x51b13b81786ac3494b3cca7b2f4b37bf7c015d3e8954cbb49b3d04ce3563282b,0x85088d2b403ca7a0b97a525488aed9f753b74bae,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,USDT,211500000000000000000,688836302932,18,6,690069.5099999999,4,20
0xc0bbbc6a9053aac19fd1d67d4adf55a783712744232ec593c04794d90dccc93b,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,ETH,688500000000,197420379584578455345,6,18,688860.0855,3,6
0x8c0cf18ef3faae5a92ecfe599a24117fbddd905c85aa70d4d2b07864d7b69ead,0x67ba6abf3fd1b9668f1aae171ff450d054418ed7,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,pufETH,ETH,228502271708208779071,220222179921727001080,18,18,688596.1658381214,3,9
0x40708ef2e440a369cd4bfbd523c541fc71cdc841c158859152dcee4c0065c8e2,0x49e96e255ba418d08e66c35b588e2f2f3766e1d0,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WETH,ETH,250000000000000000000,250000000000000000000,18,18,688077.5,2,4
0xd4b2da19effc8bf13dd1becbf12d5b3563893deca0ba67a94cbe4f7abcd0aae2,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,USDC,200000000000000000000,663713001034,18,6,688048.0,2,4
0x7c597f6e22b091847b907245efa831ce18d24f611a60e275616a083ecc1f92b8,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,ETH,687500000000,273259220131173866012,6,18,687663.625,3,6
0x57075b13cdb5c22ea2c5851d65a7711fad6a4d3938c88689c78a29f5c7f4051b,0x2178e1d614fefb2b304db58f07116d89f948fda1,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,stETH,230000000000000000000,230158234636207884613,18,18,687233.1,2,6
0x864ac02306477f7e02d7f41bcd95405a088713db89ae5b6854a6d11502138021,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,ETH,686088251480,236999644688489367922,6,18,686799.7249967847,3,6
0x528c2549ea12cb3304e085b9d4cce63aa75da9c42e3a33e88ad205a5d04e6c26,0x548b79cb42d4a204765e9a9e599b83d4225319a9,0x888321f14dfa813e5fe728477a437b1200bc8099,AR,4,WETH,DAI,216141919003043666793,685912941318214583430803,18,18,686410.9141136116,5,16
0x04620035494b6a219cd0f40ba8775a38d9c119fc7c589d54f4dc3b776a393be8,0xf50fa91cd7f63c94b4308e50676d2e9247cbb8a4,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,rsETH,ETHx,246044324635305097744,241651167840943852027,18,18,686308.6487617078,2,7
0x2aa2dd4eea30f52918ab81f548abf16e0846e8a9b533935fe9164234054795ee,0xe357ed6e77269ef6bb46a56e01b6999828771572,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,205000000000000000000,205000000000000000000,18,18,685679.9,2,5
0xf13bd0b3ee394e77d31e61b1074c5b58fe0fa70525d09599f08fb2a0dbce2e7c,0xa5c2ed76c86510557ac968b985f5a87aa1f45fe0,0xd84ed0cc0a385337a9c98c9d0eb30a952f3970af,AR,5,DAI,USDC,684773000000000000000000,684773000000,18,6,685224.9501800002,2,6
0x41ff161a7ed906a5b1380d6156da7e1b4f14bc3b1c3ea79889f4aeb1d32a90a9,0x1e9d349cec77fea6481f009593101d0e20a69490,0x874d26f8f5dd55ee1a4167c49965b991c1c9530a,LOP,3,WETH,USDT,278604281284091100000,683958892271,18,6,685082.3555919543,2,2
0x41ff161a7ed906a5b1380d6156da7e1b4f14bc3b1c3ea79889f4aeb1d32a90a9,0x1e9d349cec77fea6481f009593101d0e20a69490,0x874d26f8f5dd55ee1a4167c49965b991c1c9530a,LOP,3,USDT,ETH,683958892271,278324389982315984133,6,18,684394.1084787153,3,7
0x63b0deb2b8149ae434b6144d182de5a9679866d2b5c5dbd4660ab34c89ea9018,0x3ad0603ed5f5fc8d2c77360534a477ae41d7811a,0x874d26f8f5dd55ee1a4167c49965b991c1c9530a,LOP,3,USDC,WETH,683955561282,198336599999999988529,6,18,684099.8759054304,2,2
0x63b0deb2b8149ae434b6144d182de5a9679866d2b5c5dbd4660ab34c89ea9018,0x3ad0603ed5f5fc8d2c77360534a477ae41d7811a,0x874d26f8f5dd55ee1a4167c49965b991c1c9530a,LOP,3,WETH,USDC,198336599999999988529,683768493754,18,6,683912.768906182,2,5
0x5c59c099d6f0a544d79fd08e7efc15d051f9566058fa5cd1ec986cc18a6bbb07,0xe9a06ade8eef57547e61bcdf85d211f1e9a668e5,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,200000000000000000000,200000000000000000000,18,18,683294.0,2,5
0xa5815c2e9c3b3f5640bcd3b1cd650f71c2f61678724523ee8748fb356d6a38e8,0x58c0a5f11469ea49ad1bf0ad0d25a5cae582dd0a,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,282000000000000000000,282000000000000000000,18,18,682902.4799999999,2,5
0xa78d2f84e5e25f64b0c8e72fb221abc241d8e46fa72f595c7422cb22d6c43271,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,WETH,682500000000,195492938091783156711,6,18,682476.795,2,4
0xba92a7c4c20ed85cfdc524d00924cb19042b515784dbd04ca25975160ba004ff,0xd2904108044cbbb39d5899f17770ff617c9b3c82,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,stETH,ETH,296632351655352933236,296531166316514960496,18,18,682411.6239536891,4,7
0x68143f87cd39d9c05e41e814c26193fe60c7626c14b18a398c9cde1f2efce31d,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDT,USDC,680502297504,680675413434,6,6,680928.2919422375,2,8
0x8486a3404fd7a8fa789daf46f7ba2828fa636c6565266bda6c666c0b519a215a,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,DAI,679938750000,679803914634980561458933,6,18,680920.581555,2,4
0x208a1e268a009d1cbde4c6bda11971383528ff4cbbabe795790fadd490b0d849,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,DAI,USDT,678831690000000000000000,677766861785,18,6,679968.05424906,2,4
0x22f4dca0410b3a6cc332bc7dcc14684ffc8695242ddecf81b63ca21fc4e69c99,0x1d80acdcae2257329557ae12c1d1fc21361def30,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,LOP,3,wstETH,ETH,200000000000000000000,231452676831916228168,18,18,679427.0183133216,3,6
0xc24c27a3d518dc7ae79c1e6a59452de7654828472943b116fdeba2c887d6b332,0x83c0b44160688b9bc4c1ab7b1fe202b7d30d6802,0x38770d0c94d4254e00e27db25904c63e4b6313b5,AR,4,USDC,wstETH,678570193511,168525007729522382347,6,18,679199.9066505783,5,12
0x73806e4f6b4464312a09ce11d8a597580540c8e4a76eddca18a147b169164ce3,0x7aa61e5fdef15599d2e8cba9b8900d2152e3d3e9,0x111111125421ca6dc452d289314280a0f8842a65,AR,6,ETH,wBETH,198500000000000000000,193147686733632674447,18,18,679112.1699999999,3,11
0x6b0299d5a0879d19a067c84aa028f301016651e1bed971f435bee0ec067b47c2,0xd89b1b886719fb9f2168aea44d719e9b81cd78dd,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,678283869842017754856923,678283869842,18,6,678949.2663183328,2,6
0xa5ac91424ab5f610631440a6f5c4ab40513efce42e45475f602b76ca74ef944d,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,ETH,678959283082,270992725622074611453,6,18,678895.4609093902,3,6
0xd61cdc48df83575e474fde06bc23174cf898f05d42e5911bb21309230334a43b,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,ETH,676875000000,195087353490715363925,6,18,678127.5424807965,3,6
0x06192cbf04a975e452fecbacbde9b631514e1f510ebd5378612a9489450fa8f4,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,ETH,676875000000,221207337368380501241,6,18,677727.1856249999,3,6
0xa60a82b32c8126216e3beeb490d389038e79f4f577e9daba16b5609d0a7b65ff,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,ETH,676875000000,221214382304090712846,6,18,677727.1856249999,3,6
0xfd092fb1431a7bb4f0f100583d569ac653a15ec1287eb4a2d7dabc3a8d7741d7,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,ETH,676875000000,221200292432670289636,6,18,677727.1856249999,3,6
0x7da8253ee9f0ac9db185309c5bbd1472323080a6b865a05adcf33d31adbd8cc4,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,ETH,675000000000,198410605923600228119,6,18,676762.7039569266,3,6
0xf9f32f3d4f4174fe5e6b683d0605956caff2b05afba5bc13c65908490120f209,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,ETH,676347690711,194193805072815369442,6,18,676642.57830415,3,6
0xbd5582dddfab672f9ad781f68d6487c62027a30245de2ebde1c16592955bf6fc,0x2072421c9c824fc786ddb9316a8ff645956b3f87,0x1ef7d813a64476181b2373f99527731308f50636,AR,4,WETH,DAI,217322590369346585906,671940853351000000000000,18,18,675990.6102474673,5,15
0x43b0f97ca080621efb64cf391fbdde60c0ac92a9cfc24227df7a0b2c9e0cb7d3,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,WETH,675000000000,193875025833696429201,6,18,675353.025,3,6
0xf1edec7fab3bada1a1d50281577d581022760b50af1a28f706547f7c93aad11e,0x1c9529de5435f7c3f7ce1571a131f5571bced810,0x493f461aead031cee2027f1b95370a692611acb9,LOP,3,tBTC,WBTC,10598647224458218998,1059864722,18,8,675302.876337159,2,2
0x462a59d0a7657deb0997f07bef4806f4bbd608351280d169142c322c828e3f2a,0xb369b35bcf48257f5cc0ad688350dae80bbc994a,0x69592e6f9d21989a043646fe8225da2600e5a0f7,AR,5,wstETH,stETH,186000000000000000000,215439281736209653732,18,18,673236.9834615684,2,4
0xd462548316dc7ca8b2e76fec4f9b0b6cae5d2b48b9372bbed88fd0571ff22244,0x1e9d349cec77fea6481f009593101d0e20a69490,0x874d26f8f5dd55ee1a4167c49965b991c1c9530a,LOP,3,stETH,ETH,256203670140198471909,256128385627294435643,18,18,673192.4810796431,4,11
0x4db4aef118d0354b09e62705776c1c33be3b85c909420ae20862ebdd6e78aec5,0x825f23921dcff36944d8b0b0ca23ac7d05fb86cb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,weETH,ETH,213178500896552089937,219688976837581985085,18,18,673190.7348336341,5,18
0x3609d65eac230e0fbacadafb2ea72b7d95bc250ecd8f392e7a99b376c252f6ca,0x0124d0fa0dfb1430dfcff16ec6a96945e7a0bc10,0x64545160d28fd0e309277c02d6d73b3923cc4bfa,LOP,3,USDT,USDC,673279196028,673413851868,6,6,673090.6132191034,2,2
0x4e54f2b5f45e17e5e52a9bbd083521b8186d58f92207477e46dbe65453722247,0xba8c9c2b718c1cb8c6c347fd11dca5cbadaddfb9,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,200000000000000000000,200000000000000000000,18,18,672922.0,2,5
0x6d2de70fe629e65d83ecbc2b19eed20def03bd6263bdfc5cc87f7db6a576acc0,0xf53feaeb035361c046e5669745695e450ebb4028,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,200000000000000000000,200000000000000000000,18,18,672922.0,2,5
0xe91c6edbab9a67defaffb33f3bdc783e0e76d10590e68c1e8f35e2fc564d6664,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,USDT,229400000000000000000,669539649794,18,6,672396.6340000001,2,4
0x221d861a90aa22b85e55a7a0f74d8d5d1162393787f70700902249ea03267902,0x2447ada2414f0274621727bffa7dc7975fd7944e,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,671133805329697621676115,671133805329,18,6,671853.9319028164,2,6
0xc8e9e26ab2f6ef9877de22d737ab722f430a25042b5d525f5beb144ecbb0a3c7,0x3ad0603ed5f5fc8d2c77360534a477ae41d7811a,0x874d26f8f5dd55ee1a4167c49965b991c1c9530a,LOP,3,WETH,stETH,229500000000000000000,229523386941105636230,18,18,671012.1000000001,3,9
0xafcb482a2e70d1574f99da1ff8ddc9323b67ada8a30b211b746e52dff00e5d4e,0x3ad0603ed5f5fc8d2c77360534a477ae41d7811a,0x874d26f8f5dd55ee1a4167c49965b991c1c9530a,LOP,3,LUSD,USDT,673836313904848580113889,669221742635,18,6,670780.4662212902,3,11
0x8ab0ed9c0824a5ee2de1cc823467c4c4541eeafb0e153b4b40c880fd754c626a,0x1739b308d2232f9987975298c4459b5e51fa272e,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,LOP,3,stETH,USDT,230249100369224230703,670216073329,18,6,670667.7989624238,4,12
0x0bb85d4fc3af33fab1dbe2730a38871f4b955d7ab444568b0c241d4f2ef23838,0x2b40fe0496d15db07cee4c2d5a6b1ba99c873b88,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,stETH,USDC,200000000000000000000,667183410767,18,6,669542.0,4,14
0xe22c41aa51fab6f825ad276b1fdfc7295d76ebb92768f58667adc9c37b403aa7,0xc37704a457b1ee87eb657cae584a34961e86acac,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,pufETH,ETH,199511599597663716732,194699207933966113813,18,18,668784.8281273245,4,11
0x14a6f308f9ca9ca238c91142c49af53185c7133b8c6fd95a86c79369b4773dbc,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,USDT,223502068399999991808,668321750285,18,6,668736.1097701768,2,4
0x156221234b95f60d035057fd496652e6ae5965e8120ea5682f27e32183e19a8a,0xb47ca176a3ea91ceddd0ef91053338462d18c7ff,0xb20481b1b8895d5ebc03b8b9f23877d7608cd5b8,AR,5,USDC,WETH,668446349912,235969305018819882383,6,18,668456.3766072488,4,12
0x3fc1e23e084e3ae62d6b8a7db8bdc38e0cf281ce18afa9a37c22f97761a6c488,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,USDC,211600000000000032768,667601933022,18,6,667960.4352600329,2,4
0x59ff86569dedd3a2e4f6c7ad4a52176b2ce90c0ff7e058719bdd4c9aba29ddb2,0x064eeb5cd9f2ebe7062e04af155b3f9a6776ca56,0x3c11f6265ddec22f4d049dde480615735f451646,AR,5,USDT,WETH,666763650650,194676022861541288501,6,18,667751.7943802633,4,13
0x6d2e360b9e1306b439b06b06fe373e0de4bf37fb2b28a4a1b93a0c007a147b15,0x4c09dd7c598b12c781c4b5d74d245a1784a2e148,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,wstETH,ETH,191348000000000000000,221468099074477499938,18,18,667416.0835599999,3,6
0x109ab39d6683475eb4fe4760444993d469430356939f2d421c454fb2cc5ec722,0x8607a7d180de23645db594d90621d837749408d5,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,cbETH,ETH,210000000000000000000,222363482116247469738,18,18,667392.6000000001,3,4
0x67e7c6932b7031dce011fff38d3dccdf688d9d3c47b0bd232f0f184b9eff292b,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,ETH,667220650247,193425885604293968285,6,18,666084.3734796294,3,6
0x2f6b0fbbdad9ff02c9d6739ce485953024896ec9a606e467ced47ce5d21c4dd6,0xc37704a457b1ee87eb657cae584a34961e86acac,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,tBTC,200000000000000000000,11200000000000001344,18,18,665206.0,3,9
0x2f6b0fbbdad9ff02c9d6739ce485953024896ec9a606e467ced47ce5d21c4dd6,0xc37704a457b1ee87eb657cae584a34961e86acac,0x1111111254eeb25477b68fb85ed929f73a960582,LOP,3,tBTC,ETH,11200000000000001344,200000000000000000000,18,18,665206.0,3,4
0x4f3a7656022a4a3e491d9f94fb1693db4f0bb1b7d9087301de5a6a159a1f06d9,0x7aa61e5fdef15599d2e8cba9b8900d2152e3d3e9,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,rETH,ETH,216863798483437938033,238272366871244515426,18,18,665175.485898325,3,12
0x55a7ece5632896c27016c1d6232aad78e744a3a00ac67205121a230966bf61eb,0x664dd5bcf28bbb3518ff532a384849830f2154ea,0xa13cea5fe07253075deae089d167854e8a7cf91d,AR,5,stETH,ETH,223758064999999999999,223639113614907483303,18,18,663190.6094693273,4,7
0x9f1b5699c59e6e90971ce1ad752cb1377000f4c5b3581fb2c82062abc266dce6,0x3714e1078cb6f67ef01442b4213012b16889926f,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,wstETH,WETH,181355617051119626638,181355617051119626638,18,18,662831.2040916255,2,2
0x61a6b9910e2fa1884bd55d0618fd6a44d4a3fa788baf16e193c6ab9f1819c60f,0x1d80acdcae2257329557ae12c1d1fc21361def30,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,LOP,3,stETH,ETH,225000000000000000000,224854385652540084770,18,18,662766.7500000001,4,11
0x38d8848432aee352da79198f41e917255e2b831f3b77836fea852567e703fb83,0x63f249bbad16eb3382130e3691633e06b628cd4e,0x4719239aeb730c0b10928e4e54c4d18c08f036ea,AR,4,WETH,USDC,192887953000000000000,659994709021,18,6,662710.9267606899,4,13
0xdc5726603be045ebf082f5bae3a234153c2313d1e485319d483a01f86e944dc1,0xb032bfb30bbb0f1d7fe66b3bdf4a12b9439df7c1,0x881d40237659c251811cec9c364ef91dc08d300c,AR,5,USDT,ETH,661000000000,192038105897407281785,6,18,662107.836,5,21
0xebc93bf08ba14be3631432da56fee93192c34f46998ec3cd532519d21255f111,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,ETH,661985301006,264188889968450174524,6,18,661923.0743877054,3,6
0x47f7cc636ca287d7d62ed99140180e6711025d5101e36da550c09ab250a02cfa,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,USDC,250000000000000000000,659821030767,18,6,661787.5,2,4
0xd22fb51fc855d792bcfec3a5b0e812793bb068a74132c82e39120aec7cc1bf4c,0x63298a0b1fd3c72c0cf44116649e9a1ed919a8a6,0xfa76cf66563e32374340abb7c35b3fdd0751b520,AR,4,USDT,WBTC,660273020565,1164698553,6,8,660353.573873509,5,22
0xdcaba89c706fd4fe014932998ac7f285299aa08dc495a248ced918df19e5059d,0xc37704a457b1ee87eb657cae584a34961e86acac,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,tBTC,200000000000000000000,11296774700817615369,18,18,660016.0,4,9
0xc1780b1fafcdb7eebda2a52927928092ae9e89edc8276f4d4fe8304cbe6145d6,0x8a7083f4441615c4b6c7275f3243bb4fc9d963f5,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,199000000000000000000,199000000000000000000,18,18,659382.52,2,5
0x2789946d990782981e9b1247260dac4decfe51457f773a69bb55e21543b364a8,0xc37704a457b1ee87eb657cae584a34961e86acac,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,tBTC,200000000000000000000,11333324342698998046,18,18,658574.0,4,11
0x5c61b750c34c3b6aca04715733e505ba978edeffc69530c47483ceb70661be86,0x55e9ab277f200caf2184f707b2cb05e46d934260,0xd7cd13d8f86c7c580491b4cdadf849267475a965,AR,5,wstETH,WETH,200000000000000000000,231401741514907984519,18,18,658164.0000000001,2,5
0xc49cdad982f8fae09b2687a7aa57bafd67a30f8d44e7266ec37cb01f6433c4e2,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,DAI,ETH,656856034600859995085290,223494313567275863647,18,18,657859.71062173,3,6
0xf8d5e1375d9741eeabe4d2113ea846e8f024591e98c67cc837b99a0e8bbb2319,0xe84be9e334ab5a075ea9335eb1689b3dad02713b,0xd0ccdc9cdcbedf20542984b35b5f9c4c56b31152,AR,5,WETH,wstETH,263552312936330841187,227878545820429840793,18,18,657802.8533809176,2,5
0xefe7f578e3a681a12e51eef3ae1f493944f6b39355901269b41a328599b80b51,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,ETH,655316726985,232388199141026717516,6,18,656032.3328508676,3,6
0x76320306dfac42888d413c15589f1fd7632620a27e037bea5392bb29ecd56500,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,ETH,655316726984,232437140622025140834,6,18,656032.3328498666,3,6
0x9799c8b25dca9c8140429023acb68c568e46104770b354ef0420180638242b96,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,DAI,192000000000000000000,654835988952694552662612,18,18,655714.1240138802,2,4
0xd6072bfa855d7c80b881f41ae6685c00e5944e8f73022c410c47354dc1c57774,0xac5266a05015c4d715a6be2be0680d56ca6b70a3,0xf7bda3528b0454ae8f7c5edb1749c4dd4f1f04a1,LOP,3,WETH,DAI,191985298286703998034,654093911262800500000000,18,18,655712.3473273574,2,2
0xc96485415ba3c26ef0000ec3ea0c91bab82a8d35727db52db146f7237bea3770,0xb497070466dc15fa6420b4781bb0352257146495,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,wstETH,ETH,200000000000000000000,231407540646980048502,18,18,655692.0,3,6
0x6aa2b638c9899a00023ca1975b6e5e643ec82b9d80e68d49c13245544f74afcf,0x8d919e3c29f527c5f63da0a3fd45395d296cb2da,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,192000000000000000000,192000000000000000000,18,18,654355.2,2,5
0x3d3c8edf89a3f37584c33d187ea6610e603c875c965c5216942badae8ec5357c,0xc717ea2debcb3b7a42d772dcae8de42e62db7a64,0x111111125421ca6dc452d289314280a0f8842a65,AR,6,ETH,WETH,190000000000000000000,190000000000000000000,18,18,654257.4,2,5
0x34d5b603648b669e16fe56ac6715a2d120f27320046501149a15eeaea83c877c,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,stETH,200400000000000000000,200473566620246257514,18,18,653428.248,2,4
0xa5dc0b6251d154741f72721c1b605eacbb05461fbef23bf46f57cede841be27b,0x22c3afd00edb57e3184643f22fd3514d3f8ea5db,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,200400000000000000000,200400000000000000000,18,18,653428.248,2,5
0xbdeef214b12fdf2357baf1e0648afbed5b69df268bc16923bef5b8e8865e5316,0x960f93247e5a2372695ff56280c5569fa18550d7,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,swETH,ETH,219069141623463748055,224543263711108160946,18,18,652583.3510256823,3,12
0x356ae738aae342ca6e34e2e7cb293293e68057e99f05513aa8ec3f048917da32,0x8d0521c7748e47369794cd346fb61ad31b0a2b03,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,LOP,3,USDC,WETH,651270230000,208137952442274130882,6,18,652485.5002491799,2,8
0x356ae738aae342ca6e34e2e7cb293293e68057e99f05513aa8ec3f048917da32,0x8d0521c7748e47369794cd346fb61ad31b0a2b03,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,AR,5,USDC,WETH,651270230000,208186375256935198170,6,18,652485.5002491799,2,2
0xe32c52e6b8c8d78ffb534ab4ecf1b33090f93f11a67e1bf273001785fdc32ef5,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,USDC,188892000000000000000,651248274996,18,6,651385.6883820242,2,4
0x741e1dfc1e0b083284d94a4682e438e8d9f5fee49540556fc9f2a8d7ac139389,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,WETH,650558896348,222016385792895095055,6,18,651341.5187003067,2,4
0xc169a0ae60b09e926a3c969f4b39414710ed27449fb53decae0820ca69d90243,0x4effc1dd6d08551df4b3982f1c5d854f9c7bc9e1,0xd1ca1f4dbb645710f5d5a9917aa984a47524f49a,AR,5,USDT,ETH,650088000000,187760929531784364477,6,18,651236.705496,4,8
